# ----------------------------------------
# 411_web-bnet/sc2 (aggregated without locale)
# Site Pageviews
# 20151023-20151114
# ----------------------------------------

Page,Pageviews
/tw.battle.net/sc2/LOCALE/blog/16658015/AGGREGATED,406
/tw.battle.net/sc2/LOCALE/game/race/zerg/techtree/lotv,405
/eu.battle.net/sc2/LOCALE/blog/19840424/AGGREGATED,404
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/7,404
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/2,403
/tw.battle.net/sc2/LOCALE/blog/19913940/AGGREGATED,403
/us.battle.net/sc2/LOCALE/game/lore/short-stories/marauder/1,403
/us.battle.net/sc2/LOCALE/blog/18446033/AGGREGATED,402
/us.battle.net/sc2/LOCALE/blog/19821986/AGGREGATED,402
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/10,401
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/4,401
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/4,400
/eu.battle.net/sc2/LOCALE/blog/10055779/AGGREGATED,398
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/1,398
/tw.battle.net/sc2/LOCALE/buy-now/spawning,398
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/1,397
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211291,397
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211279,397
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/2,396
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4389120,395
/kr.battle.net/sc2/LOCALE/blog/9859542/AGGREGATED,394
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/1,394
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325392,394
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4326300,392
/eu.battle.net/sc2/LOCALE/blog/18545120/AGGREGATED,391
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/10,390
/us.battle.net/sc2/LOCALE/blog/16495447/AGGREGATED,390
/us.battle.net/sc2/LOCALE/blog/19897262/AGGREGATED,390
/us.battle.net/sc2/LOCALE/forum/12556/,390
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211283,390
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-1-9,389
/us.battle.net/sc2/LOCALE/index,389
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211289,388
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4388952,387
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4380363,387
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/1,385
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/5,385
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325398,385
/sea.battle.net/sc2/LOCALE/game/unit/tempest,385
/eu.battle.net/sc2/LOCALE/forum/index,384
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/zerg-decals,383
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/odin/1,382
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4326300,382
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/11,381
/us.battle.net/sc2/LOCALE/game/race/zerg/techtree/wol,381
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/9,380
/eu.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter3,378
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/1,378
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-0,378
/kr.battle.net/sc2/LOCALE/game/patch-notes/2-1-10,378
/eu.battle.net/sc2/LOCALE/forum/blizztracker/,375
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211295,375
/us.battle.net/sc2/LOCALE/blog/4552958/AGGREGATED,372
/eu.battle.net/sc2/LOCALE/game/lore/story-so-far/3,371
/eu.battle.net/sc2/LOCALE/game/race/zerg/techtree/wol,371
/tw.battle.net/sc2/LOCALE/media/audio/,371
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/2,370
/us.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/story,370
/kr.battle.net/sc2/LOCALE/forum/index,369
/sea.battle.net/sc2/LOCALE/blog/19930937/AGGREGATED,369
/tw.battle.net/sc2/LOCALE/game/hero/egon-stetmann,368
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/3,367
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/5,367
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325402,365
/kr.battle.net/sc2/LOCALE/game/race/protoss/techtree/wol,364
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/2,363
/sea.battle.net/sc2/LOCALE/game/unit/widow-mine,362
/tw.battle.net/sc2/LOCALE/game/hero/rory-swann,362
/us.battle.net/sc2/LOCALE/blog/19809229/AGGREGATED,360
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/2,359
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/6,359
/eu.battle.net/sc2/LOCALE/game/race/terran/techtree,358
/tw.battle.net/sc2/LOCALE/game/patch-notes/2-0-11,358
/kr.battle.net/sc2/LOCALE/forum/11881/topic,357
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/4,357
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/7,357
/tw.battle.net/sc2/LOCALE/blog/19929294/AGGREGATED,356
/tw.battle.net/sc2/LOCALE/profile/friends,356
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/8,355
/eu.battle.net/sc2/LOCALE/forum/11851/,354
/tw.battle.net/sc2/LOCALE/game/planet/phaeton,354
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211274,353
/tw.battle.net/sc2/LOCALE/game/planet/braxis,352
/us.battle.net/sc2/LOCALE/game/race/zerg/techtree,352
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/1,351
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/marauder/1,350
/tw.battle.net/sc2/LOCALE/blog/19919140/AGGREGATED,350
/tw.battle.net/sc2/LOCALE/game/lore/blackstone-transmissions,350
/us.battle.net/sc2/LOCALE/forum/12555/,350
/sea.battle.net/sc2/LOCALE/game/unit/hellbat,349
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211296,348
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/6,348
/eu.battle.net/sc2/LOCALE/blog/19809232/AGGREGATED,347
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/2,347
/sea.battle.net/sc2/LOCALE/game/unit/oracle,347
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/3,346
/sea.battle.net/sc2/LOCALE/media/fanart/,346
/eu.battle.net/sc2/LOCALE/buy-now/spawning,345
/kr.battle.net/sc2/LOCALE/blog/16863404/AGGREGATED,345
/tw.battle.net/sc2/LOCALE/game/planet/korhal,345
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211302,344
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/5,343
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/4,343
/us.battle.net/sc2/LOCALE/blog/6640645/AGGREGATED,343
/tw.battle.net/sc2/LOCALE/forum/85536/,342
/tw.battle.net/sc2/LOCALE/blog/19907624/AGGREGATED,341
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/1,341
/us.battle.net/sc2/LOCALE/forum/index,341
/tw.battle.net/sc2/LOCALE/game/planet/kaldir,340
/us.battle.net/sc2/LOCALE/blog/4488316/AGGREGATED,340
/eu.battle.net/sc2/LOCALE/game/race/protoss/techtree,339
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/8,339
/eu.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter6,338
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/6,338
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/7,338
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-5,338
/eu.battle.net/sc2/LOCALE/forum/11873/,336
/sea.battle.net/sc2/LOCALE/game/unit/mothership-core,335
/sea.battle.net/sc2/LOCALE/game/unit/zealot,335
/eu.battle.net/sc2/LOCALE/forum/2252237/,334
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325397,333
/eu.battle.net/sc2/LOCALE/blog/16607658/AGGREGATED,332
/tw.battle.net/sc2/LOCALE/game/guide/,332
/us.battle.net/sc2/LOCALE/blog/13611763/AGGREGATED,332
/eu.battle.net/sc2/LOCALE/game/lore/short-stories,331
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/9,331
/sea.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/,331
/tw.battle.net/sc2/LOCALE/blog/19840424/AGGREGATED,331
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/3,330
/eu.battle.net/sc2/LOCALE/blog/18483059/AGGREGATED,329
/sea.battle.net/sc2/LOCALE/blog/19953693/AGGREGATED,329
/kr.battle.net/sc2/LOCALE/blog/18291111/AGGREGATED,328
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/2,328
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/8,328
/us.battle.net/sc2/LOCALE/blog/4552955/AGGREGATED,328
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211292,327
/sea.battle.net/sc2/LOCALE/game/unit/archon,327
/us.battle.net/sc2/LOCALE/blog/11767636/AGGREGATED,327
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/9,325
/sea.battle.net/sc2/LOCALE/game/unit/marine,325
/sea.battle.net/sc2/LOCALE/game/unit/thor,325
/eu.battle.net/sc2/LOCALE/game/heart-of-the-swarm-campaign/evolution-pit,324
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/3,324
/sea.battle.net/sc2/LOCALE/buy-now/digital-deluxe,324
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/11,323
/sea.battle.net/sc2/LOCALE/media/screenshots/,323
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211288,323
/tw.battle.net/sc2/LOCALE/game/planet/mar-sara,322
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/1,321
/kr.battle.net/sc2/LOCALE/blog/19919131/AGGREGATED,320
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/9,319
/tw.battle.net/sc2/LOCALE/blog/19954443/AGGREGATED,318
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/1,318
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter3,318
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/skins,317
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211290,315
/kr.battle.net/sc2/LOCALE/blog/9848019/AGGREGATED,315
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/4,315
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/10,314
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/12,314
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4377898,314
/sea.battle.net/sc2/LOCALE/game/unit/dark-templar,314
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211270,314
/eu.battle.net/sc2/LOCALE/blog/10006833/AGGREGATED,313
/eu.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter5,312
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/protoss-decals,312
/kr.battle.net/sc2/LOCALE/blog/15233533/AGGREGATED,309
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325408,309
/us.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/publishing/,308
/eu.battle.net/sc2/LOCALE/media/wallpapers/undefined,307
/sea.battle.net/sc2/LOCALE/game/unit/immortal,307
/eu.battle.net/sc2/LOCALE/game/lore/story-so-far/4,306
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/4,306
/sea.battle.net/sc2/LOCALE/game/unit/mothership,306
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/5,305
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/10,305
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/5,305
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211284,304
/eu.battle.net/sc2/LOCALE/forum/7418694/,302
/sea.battle.net/sc2/LOCALE/game/unit/battlecruiser,302
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter2,302
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325387,301
/kr.battle.net/sc2/LOCALE/blog/9868192/AGGREGATED,301
/tw.battle.net/sc2/LOCALE/game/planet/umoja,300
/eu.battle.net/sc2/LOCALE/game/lore/story-so-far/6,299
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/6,299
/us.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/terrain/2,299
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/7,298
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/8,298
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/terrain/,298
/eu.battle.net/sc2/LOCALE/blog/10059937/AGGREGATED,297
/eu.battle.net/sc2/LOCALE/blog/10058541/AGGREGATED,296
/sea.battle.net/sc2/LOCALE/game/unit/viper,296
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211280,295
/eu.battle.net/sc2/LOCALE/game/lore/story-so-far/5,294
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/3,293
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/5,292
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter12,291
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/3,290
/tw.battle.net/sc2/LOCALE/blog/19957348/AGGREGATED,289
/us.battle.net/sc2/LOCALE/blog/4482478/AGGREGATED,289
/eu.battle.net/sc2/LOCALE/game/race/zerg/techtree,288
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/4,288
/eu.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/gameplay,287
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/7,287
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211289,286
/us.battle.net/sc2/LOCALE/game/unit/undefined,286
/sea.battle.net/sc2/LOCALE/game/unit/ghost,285
/tw.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter3,285
/tw.battle.net/sc2/LOCALE/game/planet/new-folsom,285
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/8,284
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/10,284
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/8,283
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/2,283
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/,283
/us.battle.net/sc2/LOCALE/forum/13441/,283
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter5,283
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/3,282
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325388,282
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/6,282
/tw.battle.net/sc2/LOCALE/game/planet/shiloh,282
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211293,282
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/2,281
/kr.battle.net/sc2/LOCALE/blog/9849114/AGGREGATED,281
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/6,281
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/in-the-dark/7,280
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/momentum/2,280
/tw.battle.net/sc2/LOCALE/blog/19913446/AGGREGATED,280
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/5,279
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/4,279
/kr.battle.net/sc2/LOCALE/game/patch-notes/2-1-9,279
/kr.battle.net/sc2/LOCALE/game/race/zerg/techtree/wol,279
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211283,279
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211295,279
/tw.battle.net/sc2/LOCALE/blog/19938590/AGGREGATED,279
/us.battle.net/sc2/LOCALE/blog/4552956/AGGREGATED,279
/us.battle.net/sc2/LOCALE/blog/8397166/AGGREGATED,279
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/6,278
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/7,278
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/7,278
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/8,278
/sea.battle.net/sc2/LOCALE/game/unit/ultralisk,278
/us.battle.net/sc2/LOCALE/game/patch-notes/2-1-8,278
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/2,277
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/9,277
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/4,276
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/6,275
/sea.battle.net/sc2/LOCALE/game/planet/,275
/tw.battle.net/sc2/LOCALE/blog/19911025/AGGREGATED,275
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325391,274
/us.battle.net/sc2/LOCALE/blog/8983615/AGGREGATED,274
/us.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/2,274
/kr.battle.net/sc2/LOCALE/ladder/grandmaster/heart-of-the-swarm/last/1,273
/tw.battle.net/sc2/LOCALE/game/planet/moria,273
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325395,271
/us.battle.net/sc2/LOCALE/forum/8126765/,271
/eu.battle.net/sc2/LOCALE/forum/11907/,270
/eu.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/missions,270
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/4,270
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/5,270
/kr.battle.net/sc2/LOCALE/game/patch-notes/2-0-11,270
/tw.battle.net/sc2/LOCALE/blog/19451932/AGGREGATED,270
/us.battle.net/sc2/LOCALE/blog/4389268/AGGREGATED,270
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/5,269
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/3,269
/sea.battle.net/sc2/LOCALE/game/unit/carrier,269
/sea.battle.net/sc2/LOCALE/game/unit/high-templar,269
/us.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/2,268
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/7,267
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/1,267
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/momentum/7,267
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/,267
/us.battle.net/sc2/LOCALE/blog/7849190/AGGREGATED,267
/sea.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter1,266
/sea.battle.net/sc2/LOCALE/game/unit/marauder,265
/us.battle.net/sc2/LOCALE/blog/4488900/AGGREGATED,265
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325386,264
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/7,263
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/8,263
/us.battle.net/sc2/LOCALE/blog/18753758/AGGREGATED,263
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/2,262
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-4,262
/tw.battle.net/sc2/LOCALE/blog/9889825/AGGREGATED,262
/eu.battle.net/sc2/LOCALE/blog/16658018/AGGREGATED,261
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-1,261
/eu.battle.net/sc2/LOCALE/forum/11815/topic,260
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-4,260
/sea.battle.net/sc2/LOCALE/game/unit/swarm-host,260
/us.battle.net/sc2/LOCALE/account-status,260
/us.battle.net/sc2/LOCALE/blog/3947374/AGGREGATED,259
/eu.battle.net/sc2/LOCALE/forum/7418696/,258
/us.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/2,258
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/3,257
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-teacher/2,257
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211274,257
/sea.battle.net/sc2/LOCALE/game/unit/stalker,257
/us.battle.net/sc2/LOCALE/forum/1324400/topic,257
/us.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/2,257
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/3,256
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/undefined,255
/us.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/3,253
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211269,253
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325401,253
/us.battle.net/sc2/LOCALE/blog/4798491/AGGREGATED,252
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325390,252
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/4,251
/eu.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter7,251
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/5,249
/sea.battle.net/sc2/LOCALE/game/unit/corruptor,249
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/8,248
/us.battle.net/sc2/LOCALE/blog/8133446/AGGREGATED,248
/eu.battle.net/sc2/LOCALE/forum/11890/topic,247
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/broken-wide/2,247
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/momentum/8,247
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-3,246
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/8,246
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/3,245
/sea.battle.net/sc2/LOCALE/game/unit/roach,245
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/3,244
/sea.battle.net/sc2/LOCALE/game/unit/reaper,244
/us.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/4,244
/eu.battle.net/sc2/LOCALE/blog/19911023/AGGREGATED,243
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/3,243
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/lens-of-the-void/2,243
/us.battle.net/sc2/LOCALE/blog/19312547/AGGREGATED,243
/eu.battle.net/sc2/LOCALE/blog/19906382/AGGREGATED,242
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/terrain/2,242
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/perditions-crossing/2,242
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211281,242
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325400,242
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4353371,242
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/4,241
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/momentum/3,241
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-1,241
/kr.battle.net/sc2/LOCALE/media/blizzard-comics,241
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211288,241
/sea.battle.net/sc2/LOCALE/buy-now/collectors-edition,241
